FILE_NAME,DATE,TIME,ENTITY,IPN_CARTRIDGE,TYPE_FORCE,WIRE_ID,FORCE
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",2,9.7095
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",3,9.8414
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",4,10.399
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",5,9.3932
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",6,9.4878
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",7,9.4480
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",8,8.2726
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",9,12.584
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",10,10.946
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",11,10.958
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",12,10.734
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",13,10.723
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",14,11.028
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",15,10.919
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",16,11.395
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",17,9.4769
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",18,11.472
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",19,11.102
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",20,11.135
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",21,10.949
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",22,10.839
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",23,10.749
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",24,11.253
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",25,10.740
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",26,9.9084
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",27,11.175
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",28,9.3568
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",29,10.467
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",30,10.769
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",31,10.282
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",32,9.4094
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",33,11.109
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",34,10.180
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",35,9.8380
PULL_8.csv,"""10/09/19""","""17:35:51""","""KWB278""","""20035517""","""Wire Pull""",36,10.193
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",1,22.056
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",2,18.266
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",3,22.135
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",4,22.845
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",5,19.052
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",6,18.112
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",7,18.781
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",8,19.580
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",9,19.143
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",10,19.840
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",11,18.633
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",12,21.278
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",13,21.667
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",14,22.198
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",15,19.185
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",16,20.278
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",17,20.915
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",18,21.964
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",19,22.550
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",20,22.963
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",21,19.656
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",22,18.606
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",23,22.096
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",24,18.228
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",25,19.958
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",26,21.700
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",27,22.433
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",28,22.855
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",29,21.389
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",30,18.420
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",31,18.192
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",32,18.612
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",33,22.297
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",34,20.488
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",35,18.554
SHEAR_1.csv,"""05/09/19""","""14:20:11""","""KWB201""","""20198817""","""Shear""",36,21.880
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",1,20.366
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",2,21.837
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",3,18.411
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",4,19.016
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",5,19.264
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",6,19.915
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",7,18.625
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",8,18.279
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",9,21.172
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",10,20.921
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",11,20.198
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",12,20.800
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",13,20.946
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",14,21.262
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",15,21.858
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",16,19.147
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",17,21.226
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",18,19.195
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",19,21.200
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",20,19.907
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",21,22.080
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",22,19.418
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",23,22.353
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",24,22.136
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",25,21.508
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",26,18.308
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",27,22.631
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",28,18.787
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",29,21.031
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",30,20.250
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",31,22.326
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",32,21.607
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",33,19.117
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",34,19.327
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",35,22.259
SHEAR_2.csv,"""05/09/19""","""14:25:16""","""KWB201""","""20198817""","""Shear""",36,18.942
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",1,19.967
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",2,22.948
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",3,18.723
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",4,19.389
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",5,19.559
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",6,19.074
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",7,22.062
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",8,22.829
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",9,18.323
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",10,20.074
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",11,22.342
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",12,21.078
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",13,19.732
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",14,19.890
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",15,19.384
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",16,18.172
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",17,18.719
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",18,20.525
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",19,21.229
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",20,21.783
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",21,18.139
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",22,20.784
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",23,18.883
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",24,18.895
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",25,18.291
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",26,19.161
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",27,19.714
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",28,21.449
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",29,21.466
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",30,20.150
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",31,19.741
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",32,18.910
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",33,18.817
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",34,19.105
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",35,21.950
SHEAR_3.csv,"""05/09/19""","""14:28:48""","""KWB202""","""20198817""","""Shear""",36,18.832
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",1,20.297
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",2,18.053
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",3,21.018
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",4,19.482
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",5,21.303
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",6,20.118
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",7,22.129
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",8,18.188
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",9,21.628
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",10,19.044
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",11,18.649
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",12,20.042
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",13,20.418
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",14,20.832
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",15,18.388
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",16,19.351
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",17,18.524
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",18,19.780
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",19,18.433
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",20,21.023
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",21,20.330
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",22,20.283
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",23,19.330
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",24,18.278
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",25,20.432
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",26,18.504
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",27,18.392
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",28,18.499
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",29,18.285
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",30,19.868
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",31,20.922
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",32,21.994
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",33,19.171
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",34,19.607
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",35,22.238
SHEAR_4.csv,"""05/09/19""","""14:33:00""","""KWB201""","""20198817""","""Shear""",36,22.307
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",1,20.520
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",2,18.904
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",3,18.869
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",4,21.553
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",5,19.755
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",6,22.014
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",7,18.230
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",8,21.825
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",9,21.409
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",10,22.485
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",11,19.232
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",12,21.009
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",13,19.519
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",14,19.614
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",15,19.513
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",16,20.720
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",17,20.269
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",18,21.777
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",19,20.054
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",20,20.011
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",21,21.495
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",22,21.394
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",23,18.430
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",24,18.359
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",25,19.700
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",26,21.165
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",27,21.504
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",28,21.124
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",29,20.781
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",30,20.065
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",31,19.940
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",32,21.707
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",33,20.244
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",34,19.570
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",35,18.307
SHEAR_5.csv,"""05/09/19""","""14:37:57""","""KWB201""","""20198817""","""Shear""",36,18.497
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",1,21.733
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",2,20.605
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",3,20.292
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",4,22.177
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",5,18.543
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",6,22.625
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",7,18.356
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",8,20.408
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",9,20.859
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",10,19.343
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",11,18.898
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",12,18.023
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",13,21.563
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",14,19.710
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",15,20.642
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",16,18.034
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",17,19.442
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",18,19.333
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",19,18.834
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",20,21.134
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",21,22.659
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",22,19.176
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",23,19.680
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",24,21.113
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",25,18.232
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",26,21.181
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",27,18.824
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",28,22.608
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",29,21.598
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",30,20.175
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",31,22.445
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",32,20.894
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",33,20.909
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",34,18.526
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",35,20.757
SHEAR_6.csv,"""05/09/19""","""14:42:43""","""KWB202""","""20198817""","""Shear""",36,19.629
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",1,20.240
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",2,22.889
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",3,20.675
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",4,20.244
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",5,21.112
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",6,18.788
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",7,21.431
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",8,20.242
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",9,21.079
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",10,18.455
SHEAR_7.csv,"""05/09/19""","""14:46:56""","""KWB202""","""20198817""","""Shear""",11,21.794
